id,label,statement,subject,speaker,state_info,party_affiliation
c695a3ef505,1,"in two terms in the missouri general assembly, jason kander passed zero bills that were signed into law.",candidates-biography,one-nation-pac,"washington, d.c.",none
10188837c45,1,a bill that would halt the epa from regulating greenhouse gases would help stop rising gas prices.,"energy,environment,market-regulation",fred-upton,michigan,republican
daa7e8d8c60,1,illegal aliens are costing georgia taxpayers over a billion dollars every year.,"immigration,message-machine",nathan-deal,non-define,republican
1095efa1401,1,says one of austin city council member randi shades biggest contributors is the lobbyist for the formula 1 racetrack planned outside austin.,"city-budget,city-government,ethics",kathie-tovo,texas,democrat
5380ba83012,1,says mike coffman said two different things: stop the deportationsin a spanish-language debate and youre going to be deportedin an english-language tv interview.,immigration,morgan-carroll,colorado,democrat
a411c9ca8b4,0,says his act 10 reforms have saved the taxpayers some $3 billion.,"city-government,county-government,health-care,pensions,state-budget,state-finances,taxes",scott-walker,wisconsin,republican
30d83908bbd,1,"mccain says the price of a gas tax ""holiday"" would be about the same as ""a bridge to nowhere (or) another pork barrel project.""",energy,john-mccain,arizona,republican
2678b48ba4b,0,virginia is the number one state per capita in screening out people with mental illness from gun purchases.,guns,ken-cuccinelli,virginia,republican
9d11f9b074b,0,"in florida, when jeb bush was governor, state authorities conducted a deeply flawed purge of voters before the presidential election in 2000 and in2004 a plan to purge even more voters was headed off.","diversity,elections",hillary-clinton,new york,democrat
14e1450c8d2,0,"when we started this health care debate a year ago, 85 percent of the american people had health insurance, and 95 percent of the 85 percent were happy with it.","health-care,pundits",george-will,maryland,columnist
b899c60dd8c,0,says hillary clinton wants to increase syrian refugees to this country by 550 percent.,"foreign-policy,human-rights,immigration,terrorism",mike-pence,indiana,republican
bb1f7578e5d,0,"in 2006, charlie crist opposed in-state tuition for illegal immigrants.","education,immigration",republican-party-florida,non-define,republican
30f0fa6f534,1,says hillary clintons approval rating went from 70 percent to 52 percent in 18 months.,"candidates-biography,polls",reince-priebus,wisconsin,republican
bcdd03597c2,1,"(mccain) says ""we can't have ... timelines to draw down our troops from iraq.""",iraq,joe-biden,delaware,democrat
a90f8400d24,0,we got the highest vote count in the history of the republican party.,"candidates-biography,elections,history,polls",donald-trump,new york,republican
003cecc180a,1,"a bill to cap carbon emissions could cost ohio 100,000 jobs.","cap-and-trade,climate-change,economy,energy",rob-portman,ohio,republican
f973bf9e049,1,a substantial number of probationers participating in a pilot project to ease the farm labor shortage are able to finish the work.,immigration,nathan-deal,non-define,republican
24486b2a0fb,0,"the radiation coming from the new tsa body scanners is equivalent to about three minutes worth of air travel by anybody, say, at 30,000 feet.","homeland-security,science,transportation",john-pistole,non-define,none
eb3e18300e6,1,says gov. rick perry has never held a private-sector job.,candidates-biography,bill-white,texas,democrat
f613d7afd56,1,says every legislative district in the state has at least one craft brewery and countless home brewers.,"alcohol,economy",mark-johnson,non-define,republican
4c3d9815602,0,"in 2011, more people were murdered with knives, hands or feet or clubs and hammers than with any type of rifle.",guns,facebook-posts,non-define,none
265c3f2f622,1,if trump had just put his fathers money in a mutual fund ... hed have $8 billion.,wealth,occupy-democrats,non-define,organization
10362e4f32e,1,"when asked about bills in congress important to the north country, derrick responded i just dont know enough about it.",health-care,elise-stefanik,new york,republican
49056746e61,1,obamacare provision will allow forcedhome inspections by government agents.,"civil-rights,health-care,privacy,public-health",blog-posting,non-define,none
3cad5593298,1,on restoring voting rights to non-violent felons.,"criminal-justice,elections",ken-cuccinelli,virginia,republican
e6b3c7be62b,0,says max carries 30 percent of evening rush-hour commuters traveling from downtown on the sunset and banfield freeways.,transportation,trimet,non-define,organization
d68f4b9bdce,0,"while the smoking rate nationally has fallen, more than 18 percent of georgians still light up.",public-health,atlanta-mayor-kasim-reeds-office,georgia,none
70f7c1d5cc8,0,republicans approved 12 times larger tax breaks for people making over 350 grand than for the average middle-class person.,"state-budget,taxes",peter-barca,wisconsin,democrat
2ef8c185829,1,no fracking waste is being dumped in new york state,"energy,environment",basil-seggos,new york,none
7fb6d8615db,1,"says nearly 30,000 federal employees in oregon were furloughed during the government shutdown.","economy,federal-budget,jobs",suzanne-bonamici,oregon,democrat
48a05e3d3d2,1,"by voting to approve [question 1], we can . . . save 900 jobs at twin river.","economy,gambling,jobs,message-machine-2012,state-budget,state-finances,workers",coalition-bring-jobs-ri,rhode island,organization
66bf24c1bd3,0,health care is the greatest contribution to spending increases in the state budget.,"health-care,medicaid,state-budget,state-finances",nick-tsiongas,rhode island,newsmaker
e1fd8718236,0,"john mccain opposed bankruptcy protections for families ""who were only in bankruptcy because of medical expenses they couldn't pay.""",bankruptcy,barack-obama,illinois,democrat
46bcfc7c36c,1,the massachusetts health care plan is wildly unpopular among state residents.,"health-care,polls,pundits",laura-ingraham,non-define,none
e15c5e7cd0f,1,says fbi director james comeys letter about new developments in the investigation into her emails only went to republican members of the house.,congress,hillary-clinton,new york,democrat
ce2a42e90b8,0,"because of a local version of amendment 4, the taxpayers of st. pete beach have had to pay hundreds of thousands in legal bills.","economy,florida-amendments,taxes",citizens-lower-taxes-and-stronger-economy,florida,none
4bfe45a841a,1,"on ending the war in iraq, gov. romney said that was a tragic mistake, we should have left 30,000 troops there.",iraq,joe-biden,delaware,democrat
5a84009ed7f,0,president obama decided not to meet with prime minister benjamin netanyahu in new york.,"foreign-policy,israel,message-machine-2012",adam-hasner,florida,republican
c499a2bbe1f,1,"says the defense department shrink-wrapped $10.8 billion in american money, loaded it on 175 pallets and put it on a transport plane to iraq where they passed out $100 bills and no one has any receipts.","government-efficiency,iraq",dennis-kucinich,ohio,democrat
23e1c6d771d,1,isis is in 32 countries.,"foreign-policy,history,homeland-security,terrorism",donald-trump,new york,republican
834519e41d5,1,"in the republican presidential debate in new hampshire, none of the candidates mentioned the middle class or education.","education,families,new-hampshire-2012",jay-carney,"washington, d.c.",none
7c84d0e0857,0,"the affordable care act is a major reason why weve seen 50,000 fewer preventable patient deaths in hospitals.","health-care,public-health",barack-obama,illinois,democrat
f12c9023eff,1,the city of atlanta ranks 25th among u.s. cities with the highest crime rates.,crime,cq-press-city-crime-rankings-2010-2011,non-define,none
ce0b0ab20f3,1,"says millions of dollars in tax breaks were paid for by busting unions, cutting badgercare, and raising taxes on the poor and the middle class, thanks to elizabeth coggs help.","corporations,message-machine-2012,state-budget,taxes",we-are-milwaukee,non-define,organization
f769ae6598c,1,"under wisconsin law, anyone who knows anything about a john doe secret criminal investigation cant talk about it.","campaign-finance,county-government,crime,criminal-justice,elections",scott-walker,wisconsin,republican
7466f774dde,1,says 25 percent of oregonians oppose the death penalty.,"criminal-justice,states",joshua-marquis,oregon,democrat
32bad1bdcd5,0,newt gingrich teamed with nancy pelosi and al gore on global warming.,"climate-change,environment,message-machine-2012",restore-our-future,non-define,republican
574e3598589,1,78702 is the second-most gentrified zip code in the entire country.,"housing,poverty,urban",daniel-llanes,texas,democrat
382520525b2,1,and the #jerseycomeback keeps rolling! thanks to @govchristie nj now has lowest corruption risk of any state.,ethics,new-jersey-republican-state-committee,new jersey,republican
77e44957786,1,"the baucus health care bill ""could be used to ban guns in home self-defense.""","guns,health-care",gun-owners-america,virginia,none
9ae0f0f9b7e,1,nevada republican senate nominee joe heck voted to criminalize abortion for rape victims.,"abortion,women",planned-parenthood-votes,new york,none
06441190190,0,says mike enzi is getting about 84 percent of his campaign funds from washington-based pacs. thats more than any senator of either party.,campaign-finance,dick-cheney,non-define,republican
9b7fb4f66cc,1,"i can put 10,000 people to work. electricians, plumbers, sheet metal workers -- by retrofitting all of the state buildings for energy independence or efficiency.",energy,roy-barnes,georgia,democrat
3d0aa882b84,1,says donald trump is going to go out and carpet bomb the middle east.,"foreign-policy,human-rights,iraq,military,terrorism",joe-biden,delaware,democrat
65ab7a7feb0,1,on a single-payer health care system.,health-care,barack-obama,illinois,democrat
389387c081a,0,says sen. kay hagan has missed half of the (senate armed services) committees hearings in 2014.,"congress,corrections-and-updates,message-machine-2014,voting-record",thom-tillis,north carolina,republican
f14412ca9f4,1,says u.s. rep. stephen fincher breaks earmark pledge.,"congress,federal-budget",tennessee-democratic-party,tennessee,democrat
2f0fa23798b,1,congress gave an unelected board the power to deny care to seniors.,"health-care,medicare",tom-price,georgia,republican
92181aa582d,1,"schoolchildren across the nation ""will be forced to watch the president justify his plans for government-run health care, banks, and automobile companies, increasing taxes on those who create jobs, and racking up more debt than any other president.""",education,republican-party-florida,non-define,republican
d2de120399b,1,"a three-cents-per-ounce soda tax in philadelphia would result in the loss of 2,000 family-sustaining teamster union jobs and countless other jobs in the beverage industry.",taxes,daniel-grace,pennsylvania,labor-leader
c21820e4d8b,1,the number of americans who receive means-tested government benefits -- welfare -- now outnumbers those who are year-round full-time workers.,"pundits,welfare",charlie-sykes,wisconsin,talk-show-host
f1a89ddf4e6,0,"after they bought gst steel, mitt romney and his partners loaded it with debt, closed the kansas city plant and walked away with a healthy profit, leaving hundreds of employees out of work with their pensions in jeopardy.","candidates-biography,message-machine-2012",barack-obama,illinois,democrat
54396723fa5,1,ninety-four percent of small businesses will face higher taxes under the democrats plan.,"economy,federal-budget,taxes",randy-neugebauer,texas,republican
28319079b57,1,"in the last couple of days, notices were sent (by officials in ukraine) to jews in one city indicating that they had to identify themselves as jews.","corrections-and-updates,foreign-policy,religion",john-kerry,massachusetts,democrat
ceebe27e93e,1,"says that under president barack obamas health care law, your insurance premiums could go up by 200 percent and cost as much as a new explorer.",health-care,fred-thompson,tennessee,republican
246387252fb,1,weve had the same leadership in the travis county das office for 30 years.,"candidates-biography,legal-issues",charlie-baird,texas,democrat
ed60e524155,0,"we have empowered state insurance commissioners to review the rate hikes that are taking place in states. and in some states like north carolina, they have already used it and rolled back premium increases by 25 percent.","children,health-care,job-accomplishments",barack-obama,illinois,democrat
bf772929f69,0,saysthere are actually more people in poverty now than there were when we started the war on poverty.,"poverty,welfare",jason-conger,oregon,republican
1f66b2d55cb,1,the national science foundation spent $1.2 million paying seniors to play world of warcraft to study the impact it had on their brain.,"federal-budget,pop-culture",eric-cantor,virginia,republican
b55657ee479,1,david perdue proposes rolling back the clock on womens health care.,health-care,georgians-together,georgia ,democrat
b1f4f844623,1,a referendum gives the people the chance to decide on cutting the milwaukee county board budget by two-thirds,"county-budget,county-government",leah-vukmir,wisconsin,republican
71980386e78,1,"[w]hen adjusted for cost of living, georgia ranks first nationally in teacher salary and benefits.","education,state-finances",jan-jones,georgia,republican
a581eaedcc8,0,"the border patrol has 20,000 agents more than twice as many as there were in 2004.",immigration,barack-obama,illinois,democrat
8dad7ea39b3,0,only 18 percent of jobs are accessible by transit for metro atlanta residents. 33 percent for those living in the city.,"economy,transportation",keith-parker,georgia,none
f198c9afc7b,1,the medical marijuana ballot initiative doesnt require a physician writing a prescription and can be for conditions like having a back that needs to be scratched.,"florida-amendments,health-care,marijuana",don-gaetz,florida,republican
bed5e28368f,1,"says under the affordable care act, new jerseys new (medicaid) enrollees wont qualify for the matching federal funds simply because we added them onto the rolls before 2014.","health-care,medicaid",amy-handlin,new jersey,republican
03afc204465,1,"after prenatal diagnosis, 90 percent of down syndrome children in america are aborted.","abortion,health-care",rick-santorum,pennsylvania,republican
8ac087dbabd,0,borrowing in my 2015-17 state budget is less than half that in my predecessors last budget and the lowest it has been in a decade.,"debt,state-budget,state-finances",scott-walker,wisconsin,republican
c1ffe1bb943,1,"says hillary clinton told her daughter and a government official that benghazi was a terrorist attack, and then tells everybody else that it was a video.","foreign-policy,terrorism",ben-carson,non-define,republican
096d88da9de,1,says cory booker supports late-term and partial-birth abortion and opposes safety regulations.,"abortion,health-care,women",bookerfail,non-define,none
a47612121b1,0,says republicans supported legislation on early voting and in-person voting in 2005.,"elections,government-regulation,voting-record",teresa-fedor,ohio,democrat
8b438e28b92,1,"if the united states moves ahead by itself (on cap-and-trade)... after 30 or 40 years, were going to reduce co2 by less than 1 percent.","climate-change,energy,environment",chuck-grassley,iowa,republican
5cace16a2f6,1,epa officials have commended (koch industries) for our commitment to a cleaner environment and called us a model for other companies.,"environment,market-regulation",charles-koch,kansas,none
233a2bed04d,0,im the only governor in america ... who signed a law that says there needs to be an independent investigation any time theres a death of someone in police custody.,criminal-justice,scott-walker,wisconsin,republican
0179385b97d,1,"at this particular point in time, looking at the field, theres only one individual thats ever had the uniform of his country onand thats me.","candidates-biography,military",rick-perry,texas,republican
c7c135578dd,1,having an active father makes children 98 percent more likely to graduate from college.,"children,education,gays-and-lesbians,marriage",marco-rubio,florida,republican
68d6a39d8d5,1,says arizona congressional candidate ray strauss is a champion of big government for his votes to raise taxes while on the local city council.,taxes,sarah-palin,alaska,republican
2c6d6871bd0,1,"muslims attempted to establish the first islamic sharia court inside the united states in the town of irving, texas.","legal-issues,religion",chain-email,non-define,none
02d7267299a,1,"secretary clinton changes her position on (gun issues) every election year, it seems, having one position in 2000 and then campaigning against president obama and saying we dont need federal standards.","candidates-biography,guns",martin-omalley,maryland,democrat
d0b7c133993,1,"if you work 40 hours a week at the proposed minimum wage of $10.10 an hour, you get out of poverty.","children,economy,families,jobs,poverty",charles-schumer,new york,democrat
81ddc753f4d,0,barack obama ... 96 percent of his votes have been solely along party line.,candidates-biography,sarah-palin,alaska,republican
e1afd571071,0,"says u.s. sen. ron johnson led the fight to let polluters release unlimited amounts of carbon pollution and took nearly $225,000 from polluters.","environment,government-regulation",league-conservation-voters,non-define,organization
f5e36f4fa66,1,says david dewhurst went out for drinks during senate debate on abortion bill.,"abortion,corrections-and-updates",todd-staples,texas,republican
ce9e074c865,1,the city of richmond built the second richest team in the nfl a $14 million stadium.,city-government,joe-morrissey,virginia,independent
ee1c6b7a6fe,1,says gov. chris christies poll ratings have been going up.,polls,piers-morgan,non-define,talk-show-host
e652324ed88,1,says barack obama has deported more people than any other president in this countrys history.,"immigration,message-machine-2012",american-principles-action,"washington, d.c.",none
85323c12fbd,1,"says under mitt romney, medicare could end as we know it, leaving julia with nothing but a voucher to buy insurance, which means $6,350 extra per year for a similar plan.","corrections-and-updates,federal-budget,health-care,medicare",barack-obama,illinois,democrat
fa4012481dc,0,he has never voted for a federal restriction on gun ownership.,guns,ron-paul,texas,republican
e87950cb456,0,"because of (u.s. sen.-elect ron) johnsons leadership, senate republicans adopted a caucus ban on earmarks.","federal-budget,job-accomplishments",republican-party-wisconsin,wisconsin,republican
0f31db7232c,1,on support for the export-import bank,trade,ron-johnson,wisconsin,republican
7eb6f4d031b,0,"eight of the nine justices in the supreme court decision (on campaign finance) said that not only is it constitutional for congress to require disclosure of the special interest money, but they recommend we do it.","campaign-finance,supreme-court",charles-schumer,new york,democrat
5ea44df9f7f,1,says he balanced the milwaukee county budget without raising taxes five years in a row.,"county-budget,county-government,taxes",chris-abele,wisconsin,none
b2625481682,1,my support from young voters -- those 18 to 24 -- in november 2014 was largely unheard of for a republican.,elections,scott-walker,wisconsin,republican
fbcc220202c,0,says the state budget includes spending on commercials for fortune 500 companies.,state-budget,david-simpson,texas,republican
049d15306bd,0,"barack obama and the democrats have ""proposed a tax for not having health insurance.""","health-care,taxes",republican-national-committee-republican,non-define,republican
bcfa0be24bf,0,"within just a few years, immigration as a share of national population is set to break all historical records.",immigration,donald-trump,new york,republican
c2fad372600,0,polling shows that nearly 74 percent of national rifle association members support requiring background checks for all gun sales.,"civil-rights,government-regulation,guns",lena-taylor,wisconsin,democrat
042d5710577,1,we have killed lots of innocent people in the state of texas.,"crime,legal-issues",farouk-shami,texas,democrat
df98ae7da30,1,says the beaumont school districts superintendent is the highest-paid in the state.,education,stefani-carter,texas,republican
8ac875d6c4f,1,says south carolina gov. nikki haley is an immigrant.,"candidates-biography,history,immigration",ann-coulter,new york,republican
c5f2e30b7cc,1,"says barack obama was silent on iran when the students took to the streets in tehran and the people there protested, (and) the green revolution occurred.","debates,foreign-policy",mitt-romney,massachusetts,republican
e58f22aae8a,0,says john kerry is the first secretary of state to rely primarily on a government account.,"foreign-policy,technology",hillary-clinton,new york,democrat
d410500e943,0,rob portman won the fewest votes of all ohio u. s. senate victors since 2000.,"elections,campaign-advertising",ohio-democratic-party,ohio,democrat
a28b55ff930,0,says rick perry turned down our invitation to meet president barack obama in el paso.,"bipartisanship,immigration",jay-carney,"washington, d.c.",none
f16eeb76c32,1,"in the past 27 months, president barack obama has created more private-sector jobs than in the reagan recovery.","economy,history,jobs",stephanie-cutter,massachusetts,democrat
5868a01a8b0,1,we get 30 percent of our oil from the gulf (of mexico).,"energy,oil-spill",orrin-hatch,utah,republican
8f156d5702a,1,obamacare includes a $63 charge every american will begin paying (in 2013) as a way to cover some of the increased costs associated with providing health insurance to those with pre-existing conditions.,"health-care,market-regulation",jim-renacci,ohio,republican
cf5e1468c83,1,mark kirk: lied about going to war. opposed middle class tax cuts. and said unemployments not that big an issue.,"candidates-biography,economy,message-machine,military,taxes",alexi-giannoulias,illinois,democrat
72241183e50,0,texans spend $2.5 billion gambling in our neighboring states every year.,gambling,texans-economic-development,texas,none
14cb8096ac0,1,aig insures the pension trust of the united states congress!,"corporations,federal-budget,retirement",chain-email,non-define,none
f467c669645,1,the senate version of the health care reform bill allows taxpayer money to pay directly for abortion in federal community health centers funded in the bill.,"abortion,health-care",daniel-lipinski,illinois,democrat
f280880e9e2,1,"members of congress ""have not reduced their salaries ... since the great depression,"" meaning they've gone ""eight decades without a pay cut.""","federal-budget,government-efficiency",ann-kirkpatrick,arizona,democrat
cd2b61cd1b0,1,president obama plans to impose a tax of at least 23 percent on the medicare prescription drug benefit for low-income beneficiaries.,"health-care,medicaid,medicare,taxes",national-taxpayers-union,virginia,none
85f2523ebca,1,says texas has the most uninsured people of any state -- 6 million.,health-care,garnet-coleman,texas,democrat
efc1b21ac2a,1,says tom cottons vote in congress to change medicare will increase out-of-pocket expenses for every senior in arkansas.,"health-care,medicare,retirement",mark-pryor,arkansas,democrat
19e62e8a0b3,0,"as a state senator in illinois, obama made sure women got equal pay for equal work.",workers,michelle-obama,illinois,democrat
045e778deac,0,90 percent of babies with down syndrome are aborted.,abortion,richard-corcoran,florida,republican
8b23375c6d0,1,says he faced a record budget deficit in virginia in 2014.,state-budget,terry-mcauliffe,virginia,democrat
787e8f108f4,1,nearly 25 percent of all automobile accidents are caused by texting while driving.,"public-safety,transportation",doug-holder,florida,republican
0bd74fe4522,1,tom leppert pledged to make dallas a sanctuary city for illegal immigrants.,immigration,conservative-renewal-pac,texas,republican
617ec633c79,1,"if you look at the application for a security clearance, i have a clearance that even the president of the united states cannot obtain because of my background.","candidates-biography,military",allen-west,florida,republican
dbf06292301,0,says obama called kagan a moderate. he called sotomayor a moderate.,supreme-court,mitch-mcconnell,kentucky,republican
c75459f8a18,1,an image in a chrisabele tv ad depicts wealthy citizens who would benefit from a lake created by the controversial estabrook dam.,environment,chris-abele,wisconsin,none
ced9d67e33d,0,we cut business taxes so today 70 percent of our businesses dont pay a business tax.,"small-business,taxes",rick-scott,florida,republican
5f0c2f98422,1,there is a precedent for not nominating someone to the u.s. supreme court in the middle of a presidential election.,"congress,history,legal-issues,supreme-court",paul-ryan,wisconsin,republican
7e96a404475,1,isis is going to people showing videos of donald trump insulting islam and muslims in order to recruit more radical jihadists.,"corrections-and-updates,terrorism",hillary-clinton,new york,democrat
ab08f58d9f2,0,"says his elections proposal would allow a potential of 168 hours (of early voting), which i think is the most weve ever had.",elections,rick-scott,florida,republican
6c3f6e630eb,0,says the unemployment rate for college graduates is 4.4 percent and over 10 percent for noncollege-educated.,"education,jobs",rick-santorum,pennsylvania,republican
047ebba16cb,1,"if the agreement goes into effect, the millions of mexican citizens who will become eligible for social security benefits may have a far stronger claim to benefits and protection against cuts than u.s. citizens!",social-security,senior-citizens-league,virginia,none
02c7ece6896,1,donald trumps decision to skip the fox news/google debate in des moines is near unprecedented.,debates,fox-news-channel,non-define,none
f43c11026a9,0,"canadian middle class incomes are now higher than in the united states. they are working fewer hours for more pay, living longer on average, and facing less income inequality.","health-care,income,labor",hillary-clinton,new york,democrat
67ceb435490,0,"if we keep the minimum wage at the current level, then single-parent families earning the minimum wage at a full-time job will live in poverty in new jersey.","poverty,workers",wayne-deangelo,non-define,democrat
1fcc02f81b1,1,says democratic opponent is too republican to stand up for us.,elections,vincent-fort,georgia,democrat
b3ee2a8674d,1,says library district would come at no direct cost to the city budget.,"city-budget,county-budget",multnomah-county-library-foundation,oregon,organization
1ea35f520c2,0,says a change in law he carried stopped a $100 million tax increase in the dallas school district.,"education,taxes",paul-bettencourt,texas,republican
797b583743c,1,says president barack obama is trying to pack the d.c. circuit court of appeals.,legal-issues,chuck-grassley,iowa,republican
756c1dc0d7b,0,all travelers -- even babies -- arriving in the u.s. by air must have a passport.,homeland-security,john-axford,wisconsin,none
6d1a5ae4bbe,1,"if you make more than $250,000 a year you only really take home about $125,000.","pundits,taxes",steve-doocy,new york,journalist
d44827e6af8,0,"the sequester wont consider whether were cutting some bloated program that has outlived its usefulness, or a vital service that americans depend on every single day. it doesnt make those distinctions.",federal-budget,barack-obama,illinois,democrat
83ae722bde1,0,says donald trump wants to deport our dreamers.,immigration,priorities-usa-action,non-define,democrat
f4a68555f81,1,"i was one of the few, very few, who voted `no on the iran deal.","congress,congressional-rules,nuclear,voting-record",dave-brat,virginia,republican
ceb87cbab30,1,"said he is the only democratic candidate for state attorney general who has ""represented the entire state of georgia.""",candidates-biography,rob-teilhet,georgia,democrat
b7ffd6366f8,1,the irs scandal clearly showed some criminal behavior.,"legal-issues,taxes",mike-rogers,michigan,republican
8a67dae6363,1,i have not said that i was a single-payer supporter.,health-care,barack-obama,illinois,democrat
7c73751826e,0,four (maybe five) latinos have served on the austin city council.,"city-government,history",mike-martinez,texas,democrat
a5d1c2e90ab,1,"the ammunition used in the orlando shooting is banned by geneva convention. it enters the body, spins explodes.",guns,michael-moore,non-define,none
920920a5f58,0,says the state tax burden per citizen in new york is twice as high as in florida.,"economy,taxes",rick-scott,florida,republican
a9e434c8c11,0,"says if you are on your bike in a crosswalk, all you have to do is dip your wheel into the road and cars must legally stop.",transportation,bikeportlandorg,oregon,none
132815b3a1a,1,the benefits that were offered to me as a congressman dont even compare to the benefits that you get as a state employee. i just experienced that myself. theyre not nearly as good.,"candidates-biography,federal-budget,health-care,state-budget",sean-duffy,wisconsin,republican
27dadc190d2,1,amendment 2 will bring kid-friendly pot candy to florida.,marijuana,vote-no-2,florida,none
b761658196f,1,"boeing is building a brand new 747 air force one for future presidents, but costs are out of control, more than $4 billion. cancel order!","federal-budget,military",donald-trump,new york,republican
710e64cc566,0,incoming house speaker dean cannon and incoming senate president mike haridopolos have said they plan to champion efforts next legislative session to allow oil rigs off florida's coast.,"energy,environment,oil-spill",progress-florida,non-define,none
bd72507fad0,1,says opponent mary burke says she supports obamacare unequivocally and wants to expand it.,"federal-budget,health-care,medicaid",scott-walker,wisconsin,republican
e7cfa2a6f8f,1,"in the past, president obama has refused to meet with representatives from cuban exile organizations.",foreign-policy,david-rivera,florida,republican
f2abf1fe6d3,0,says the proposed fiscal year 2013 budget is still below the level of state spending when i took office.,state-budget,chris-christie,new jersey,republican
1f18e2f8baa,0,"youve got each day 10,000 new seniors, baby boomers, becoming eligible for the entitlement programs.","medicare,social-security",eric-cantor,virginia,republican
131b92f181e,0,"when he served as governor, schwarzenegger preserved more land than any other gubernatorial administration in californias history.",environment,bonnie-reiss,california,democrat
4e533ed9759,0,"says if oregon had limited its budget growth to the rate of population growth plus the rate of inflation, the states all-funds budget would be about $27 billion today, not $60 billion.",state-budget,doug-whitsett,oregon,republican
6563aa00ec0,1,"in just one month, the democrats have spent more than president bush spent in seven years on the war in iraq, the war in afghanistan and hurricane katrina combined.","afghanistan,federal-budget,iraq",mitch-mcconnell,kentucky,republican
7f8233f5b87,1,the obama administration's own white house council of economic advisers has estimated 4.7 million americans will lose their jobs if the (health care) bill passes.,"health-care,taxes",john-carter,texas,republican
fd8dde8b5aa,1,"mccain ""has opposed stem cell research.""",health-care,barack-obama,illinois,democrat
930bfaa2ea8,0,"ronald reagan raised taxes in 1982, 1984, 1985, 1986 and 1987.","deficit,taxes",gerry-connolly,virginia,democrat
657e6a6c11e,1,says gov. rick perry was for wall street bailout before he was against it.,"economy,federal-budget",kay-bailey-hutchison,texas,republican
2071ad892fa,1,says hillary clinton lied about why her parents named her hillary.,candidates-biography,mitch-mcconnell,kentucky,republican
a3dccf1a294,1,millennials will be 75 percent of the workforce in the next 10 years.,"labor,workers",mark-warner,virginia,democrat
7c283788dba,1,lincoln chafee voted with president george w. bush and the conservative leadership 76% of the time.,"bipartisanship,candidates-biography,voting-record",democratic-governors-association,non-define,democrat
fb8749138d9,1,"aig executives ... (took) a junket for over $400,000. twice.",economy,barack-obama,illinois,democrat
7dbbf1aadd5,1,"since president obama took office, gas prices have gone up 67 percent.","cap-and-trade,climate-change,economy,gas-prices",johnny-isakson,georgia,republican
256a01a9739,1,some billionaires have a tax rate as low as 1 percent.,taxes,barack-obama,illinois,democrat
01d9a7f6f54,1,"without the financial resources provided by hunters to protect habitat and stop poachers, there would be no infrastructure for wildlife management.","corrections-and-updates,environment,sports",kendall-jones,non-define,none
7d6204b4e25,1,"state house incumbent jill chambers, r-atlanta, personally profits from taxpayer money.",ethics,georgia-house-democratic-caucus-behalf-elena-paren,non-define,democrat
066f3147967,0,"south carolina has a labor shortage, specifically in the meatpacking industry.","immigration,jobs",lindsey-graham,south carolina,republican
f1c961cec50,0,no one in the country has ever built a brand new sports facility and created this kind of development at the same time.,"economy,sports",mike-plant,georgia,none
21094840d7e,1,we have the highest rate of childhood poverty of any major country on earth.,poverty,bernie-s,vermont,independent
0e9a3810df1,0,figures for september 2014s job growth in wisconsin mark the largest private-sector job creation weve had in the month of september in more than a decade,jobs,scott-walker,wisconsin,republican
7b727b64654,0,says jeb bush said low-income women should get their life together and find a husband.,welfare,ultraviolet,"washington, d.c.",none
0d45ce5395e,1,"more than one person, on average, a day is murdered in philadelphia.",crime,hillary-clinton,new york,democrat
c8416c1c8c1,1,paul ryan cut embassy security in his budget by $300 million below what we asked for.,"federal-budget,foreign-policy",joe-biden,delaware,democrat
7b6c404ca87,1,black people kill more black people every six months than the kkk did in 86 years.,"crime,history",allen-west,florida,republican
1794593db0e,1,says ovide lamontagne wants to eliminate kindergarten.,education,new-hampshire-democratic-party,new hampshire,democrat
b8c47babfb1,0,democratic candidate jeff greene ran for congress as a california republican.,"candidates-biography,elections,message-machine",kendrick-meek,florida,democrat
665755fd2c5,0,republican candidate for governor ken block was fined and had to admit that (he) funneled money illegally to the moderate party.,"campaign-finance,candidates-biography,history",allan-fung,rhode island,republican
99a3c8237c9,1,says rick perry flip-flopped on gay marriage by first saying it was a states rights issue and then saying he was in favor of a federal constitutional amendment banning gay marriage.,"civil-rights,gays-and-lesbians,states",martin-frost,texas,democrat
a178b2a1e3c,1,"when mitt romney was governor, massachusetts lost 40,000 manufacturing jobs, a rate twice the national average.","economy,history,jobs,message-machine-2012,states",barack-obama,illinois,democrat
b5e677f96b2,1,i started with a $3.7 billion budget deficit. now we are projecting a $1.2 billion surplus.,"state-budget,state-finances",rick-scott,florida,republican
8f758213aae,0,"before president obama acted in libya in 2011, the american people were opposed to military action by 35 to 60. after he took action, they were in support of it 54 to 43.","foreign-policy,military,pundits",karl-rove,texas,republican
0fa1d0ae99e,1,"in ad attacking rick scott, says three executives of the columbia/hcahospital chain he ran were indicted.","health-care,legal-issues,message-machine",florida-democratic-party,florida,democrat
731d6b87a3c,0,"today, for the first time in fifteen years, master locks unionized plant in milwaukee is running at full capacity.","jobs,trade",barack-obama,illinois,democrat
e2f76906e7a,0,"the (arc tunnel) project was originally estimated to be $8.7 billion, and new jersey alone was on the hook for all overruns.",transportation,jennifer-beck,non-define,republican
75dc0d672df,1,says mitt romney and paul ryan would eliminate the guarantee of medicare.,"health-care,medicare",joe-biden,delaware,democrat
